"transcriber","alignment"
"B","e4e4----G4--b4b4b4a4G4F4e4C5C5C5a4G4----F4e4C4b3b3--e4e4G4F4F4------b4a4F4------e4--"
"madmom","b3G4b4a4G4B4b4b4b4a4G4G4F4b4C5b4a4G4G4G4F4e4C5b4b3b4e4e4F4F4F4a4G4b3b4e4e4G4b4a4e4b3"
