"transcriber","alignment"
"Cons","e4e4d4e4d4B3b3a3g3b3b3a3b3B3b3a3e4d4B3b3a3g3g3g3g3d4d4d4e4e4d4e4d4B3b3a3g3b3b3a3b3B3"
"melodia","e4D4d4----B3b3a3B3----a3b3B3b3a3--d4--b3a3g3g3----d4D4--e4e4D4--d4--b3----b3--a3b3--"
