"transcriber","alignment"
"C","G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4F4G4F4E4G4F4E4D4E4F4A4G4F4E4G4F4E4D4E4F4F4G4F4E4"
"stf","G4F4C4----F4--------------D4------G4----G4----D4C4----G4F4C4--------------------"
