"transcriber","alignment"
"C","a3d4e4E4E4E4g4e4E4E4g4e4E4E4E4e4d4C4d4C4d4e4E4g4E4e4E4e4g4E4e4d4B3d4e4E4E4e4g4E4e4E4E4g4e4E4E4E4e4d4B3d4"
"ad-nnmf","F4--------------------------------------------------------------B3--------------------------------------"
