"transcriber","alignment"
"B","b3B3d4d4d4B3b3b3a3b3d4B3b3B3d4B3b3B3b3B3d4d4d4B3B3b3B3d4B3b3B3d4B3b3B3b3B3d4d4d4B3b3b3a3b3"
"ss-pnn","D4----------b3--------B3b3B3----b3D4b3D4C4--------b3--d4B3D4B3D4B3C4B3--------------------"
