"transcriber","alignment"
"Cons","b3D4D4D4D4b3C4b3b3D4D4b3b3D4D4b3b3b3D4D4D4D4b3C4b3b3D4D4b3b3D4D4b3b3D4D4D4D4D4b3C4b3b3D4"
"madmom","--D4D4------C4B3b3d4--b3--D4--b3B3d4D4D4B3B3--C4b3C4B3D4B3b3e4D4----D4D4B3d4B3B3--------"
