"transcriber","alignment"
"A","b3D4F4b4a4g4a4b4b4F4D4b3b3d4d4--b3d4--"
"ss-pnn","A3b3A3b3A3A3d4F4g4F4G4a4b4F4d4B3b3B3a3"
