"transcriber","alignment"
"Cons","D4A3E3D4D4A3--D3E3A3A3------E3A3D4------C4D4E3D4A3A3E3D3E3D3C3"
"tony (note)","A2e3--D4A3A3e3D3A2A2A2C2D2D2E3A2E3A2g3A2C4e4e3b2A2A2E3A2E3D3--"
