"transcriber","alignment"
"B","d4C4b3d4d4d4d4d4C4b3C4d4C4d4b3d4d4d4d4d4d4b3g3g3g3g3g3g3b3d4d4C4b3C4d4d4C4b3"
"ad-nnmf","XX--------------------------------------------------------------------------"
