"transcriber","alignment"
"Cons","D3e3D3e3D3D3F3b2b2b2b2b2b2D3F2F2F2F2F2F2F2D3e3D3e3D3e3D3e3D3e3D3b2b2b2b2C3b2b2b2b2b2C3b2C3b2b2b2b2b2C3b2b2b2b2b2b2b2b2b2b2b2"
"madmom","D3e3D3E3B2G3--------------------------------e3--------------------------C3b2b2B2b2B2--b2--b2b2B2b2--------------------------"
