"transcriber","alignment"
"A","D3A2A2A2A2g2A2g2A2E2E2E2E2D2A2g2A2E2E2E2E2A2g2D3A2A2A2A2g2A2g2A2E2E2E2E2D2A2g2A2E2E2E2E2D2"
"melodia","D3b3A3A2g3a3F2a2E3E3A3g3a3e3E3F3F2d3------A2d3--A2------g2--g2a2E3F3d3A3g3A3d3E3C4d3------"
