"transcriber","alignment"
"C","e4e4G4b4b4b4a4G4F4e4C5C5b4a4G4G4F4e4C4b3b3e4e4G4F4F4a4G4G4G4b3e4e4G4F4b4a4F4e4e4"
"melodia","e4a4--b4----a4G4--e4C5--b4a4G4G4F4e4------------F4F4a4G4----b3e4g4----b4a4F4e4--"
