"transcriber","alignment"
"C","e5d5d5B4A4B4g4A4G4E4G4G4D5d5B4e5d5g4e5d5B4a4B4"
"tony (frame)","e5d5d5B4A4a4B4F4g4D4g4G4D5d5B4e5d5g4D5d5B4b4a4"
