"transcriber","alignment"
"C","G4G4G4C4E4D4C4C4G3G3C4G4G4G4C4E4D4D4C4G3G3C4G4G4G4C4E4D4C4C4G3G3C4G4G4G4C4C4C4C4G3"
"ad-nnmf","XX--------------------------------------------------------------------------------"
