"transcriber","alignment"
"Pub","F4e4e4e4b3e4e4g4F4e4g4F4e4e4e4b3e4e4e4F4e4C4b3e4e4G4F4e4C4b3e4e4e4F4e4C4b3e4e4g4F4e4e4e4b3e4C4C4C4b3e4C4C4C4b3e4C4C4C4b3e4C4C4C4b3"
"tony (note)","--e4B3e4--e4g4g4--e4g4E4B3e4----------F4----b3e4e4g4E4----b3e4e4B3--e4E4G4------F4e4----b3e4C4D4d4B3e4C4d4d4B3d4d4B3--------------"
