"transcriber","alignment"
"C","e4D4e4F4e4D4D4C4b3D4e4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4"
"spice","e4--e4D4e4d4D4C4b3----F4F4E4F4e4F4--------------------------"
