"transcriber","alignment"
"C","A3A3A3A3A3d4E4A4F4G4A4A4F4D4C4A3G3C4A3G3G3"
"tony (note)","A2--------d4e4--F4a4g4a4b4b4F4d3B3--A3a3a2"
