"transcriber","alignment"
"C","G4G4G4C4E4D4C4C4G3G3C4G4G4G4C4E4D4D4C4G3G3C4G4G4G4C4E4D4C4C4G3G3C4G4G4G4C4C4C4C4G3"
"tony (frame)","g4B3g4B3B3D4C4a4----C4------------------------------------------------------------"
