"transcriber","alignment"
"Cons","e4e4d4--e4g4B4a4a4g4E4A4d4------E4g4D4d4----"
"tony (note)","A2A2A2d3e4g4B3a3B2B2g3b2A2A2A3C4E4B2D3a2A2A2"
