"transcriber","alignment"
"Cons","B3d4d4d4d4B3d4d4d4d4a3a3g3B3d4d4d4d4B3E4E4E4d4B3a3g3"
"oaf","--d4d4--------------a3b3----d4e4b3--------------a3--"
