"transcriber","alignment"
"Pub","e4e4e4D4e4F4e4D4D4D4C4D4D4e4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4"
"spice","e4e4--D4e4d4--D4----C4b3----F4F4E4F4e4F4------------------------"
