"transcriber","alignment"
"A","G4G4G4G4C4e4D4C4C4C4C4G3C4G4G4G4G4C4E4D4C4C4C4C4G3C4G4C4C4E4D4C4C4C4C4G3C4G4G4G4G4C4G3"
"ss-pnn","G4b3----C4------------G3B3G4e4----C4A3B3C4------G3d4a4C4C4a3--------------------------"
