"transcriber","alignment"
"A","B3b3B3b3A3A3A3A3A3G3G3A3G3G3G3G3G3A3A3A3A3G3G3G3G3G3"
"spice","A3--B3--A3A3A3a3A3a3a3--G3G3------A3A3a3a3G3G3G3G3--"
