"transcriber","alignment"
"B","e4e4G4b4b4b4a4G4F4e4C5C5C5a4G4F4e4C4b3b3e4e4G4F4F4b4a4F4e4"
"crepe","e4e3a4b4b4--a4G4----C5C5--a4G4G4e4--b3e4G4F4G4b3e4e4g4a4e4"
