"transcriber","alignment"
"C","a3a3a4e4F4C4b3a3a3a3a4e4F4C4e4--F4a3a3a4e4F4C4b3a3C4b3a3F3"
"tony (frame)","a3G4e4E4B3C4A3a3G3a3--e4--C4e4E4F4G3a3--e4----b3a3C4b3--F3"
