"transcriber","alignment"
"C","a4g4F4--a4b4--a4g4F4g4a4F4e4d4F4g4a4e4F4d4C4g4a4--g4F4"
"melodia","a4g4F4g4a4b4a3a4g4F4g4--F4g4----g4G4e4F4D4--g4a4F4g4F4"
