"transcriber","alignment"
"B","G4G4G4C4C4E4D4C4C4C4G3G3C4G4G4G4C4C4E4D4C4C4C4G3G3C4G4G4C4E4D4C4C4G3G3C4G4G4G4C4C4E4D4C4G3"
"melodia","C5G4C5C5D5C5C5------------G4g4g5C4e4d4C5B4g4C5g5D5d5B4C5C5a4------------G4----------------"
