"transcriber","alignment"
"B","e4e4G4b4b4b4a4G4F4----e4C5C5C5a4G4F4e4C4b3b3e4--e4G4F4F4b4a4F4e4"
"stf","b3e4b3b3G4b3a4b3C5b4b3e4b3e4b3e4e4F4b3G4b3b3e4b3e4b3e4b3G4b3D4b3"
