"transcriber","alignment"
"A","B3d4b3d4d4d4d4d4d4d4d4d4d4d4d4d4b3g3F3F3F3F3F3F3a3B3B3B3B3a3a3b3a3"
"oaf","d4C4b3e3C4B3B3B3b3B3e3e3B3B3----b3G3F3E3b3--------B3G3b3B3A3------"
