"transcriber","alignment"
"Pub","g4g4g4g4g4g4E4d4g4g4g4g4g4E4d4g4g4g4g4g4E4d4g4g4g4g4g4g4g4E4d4g4g4g4g4g4g4g4g4E4d4g4g4g4g4g4g4g4E4d4g4g4g4g4g4g4g4E4d4"
"tony (note)","C3g4g4D4B2B2----g4D4B2B2F4D4B2C3D4F4g4g4F4d4B2B2F4D4B2D2B2D4----------------------------------------------------------"
