"transcriber","alignment"
"Cons","----D4A3E3D4D4A3D3E3A3A3E3A3D4C4D4E3D4A3A3E3D3E3D3C3"
"tony (frame)","A2D3D4A3e3D3A2C2D2D2e3A2E3A2A2C4e4b2A2----E3--E3D3--"
