"transcriber","alignment"
"B","D3e3D3e3D3e3b2b2b2b2D3F2F2F2F2D3e3D3e3D3e3D3e3D3b2b2C3b2C3b2b2b2b2b2C3b2b2b2b2b2b2b2b2b2b2b2"
"oaf","d3--D3--D3d3b2A2----D3--------D3d3--------------b2A2--b2--b2b2b2----------------------------"
