"transcriber","alignment"
"C","B3d4d4d4d4B3d4d4d4d4a3a3g3B3d4d4d4d4B3E4E4E4d4B3----a3g3------------"
"tony (frame)","B4C5E3E4B4b4B4C5B2g2d4b3--B3d4B4C5E3C5B2C4--d4B3e4d4a3g3B4b4C5E3e3C5"
