"transcriber","alignment"
"C","d4C4b3C4b3d4d4d4d4d4C4b3C4d4C4d4C4b3C4d4d4d4d4d4d4b3g3g3g3g3g3g3b3d4d4C4b3b3C4d4d4C4b3"
"tony (note)","D4C4------d4d4d4d4C4g2g2C4d4B3d4C4--C4d4C4C4d4G3d4G2g2g2g2g2g2g2g2g2g2--------d4d4B3--"
