"transcriber","alignment"
"Cons","E4E4g4g4E4E4E4E4E4g4E4E4d4d4A3A3d4E4d4B3d4e4d4B3"
"ss-pnn","E4E4F4F4e4E4E4E4E4------d4d4e4--d4b3d4d4d4D4d4B3"
