"transcriber","alignment"
"B","b3C4b3D4b3a3b3C4b3C4b3a3a4a3b3C4b3C4b3a3b3C4b3--------"
"ss-pnn","B3b3b3--b3a3b3B3b3--b3a3a3a3A3--b3B3b3B3b3C4b3G3a3B3B3"
