"transcriber","alignment"
"Cons","B3d4d4d4d4--B3d4d4d4d4a3a3g3B3d4d4d4d4B3E4E4E4d4B3a3g3------"
"melodia","B4B4B4g4d4b3B3d4B4C5B4b4B4b4B4d5g4d4b3B3e4d4B4B4d5a4e4B4B4d5"
