"transcriber","alignment"
"A","B3D4D4D4D4B3d4b3B3D4D4B3C4D4D4B3C4B3D4D4D4D4b3C4A3B3G3D4D4b3B3D4D4b3B3B3D4D4D4D4B3d4d4--"
"madmom","--D4D4C4B3b3d4b3--D4b3B3d4D4D4B3--B3C4------b3C4--B3--D4----B3----b3e4--D4D4D4--B3d4B3B3"
