"transcriber","alignment"
"Pub","G4F4E4F4E4D4E4F4A4G4F4E4F4E4e4E4G4F4E4F4E4D4C4D4E4F4g4G4F4E4G4F4E4F4E4D4E4F4A4G4F4E4F4E4e4E4G4F4E4F4E4D4C4D4E4F4g4G4F4E4"
"stf","G4F4C4F4--D4------G4------------G4--------D4C4--------G4F4----------------------------------------------C4--------------"
