"transcriber","alignment"
"Cons","------b3C4b3D4b3--a3b3C4b3D4--b3a3a4a3b3C4b3D4b3a3--b3C4b3----------"
"tony (frame)","A2B2b2b3B3b3C4b3G3a3b3B3b3A3C4b3a3G3a3a3A3B3A3b3b3B3b3C4b3A3G3a3B3b3"
