"transcriber","alignment"
"C","D3A2A2A2A2g2A2g2A2E2E2g2E2D2A2g2A2E2E2g2E2D2A2g2D3A2A2A2A2g2A2g2A2E2E2g2E2D2A2g2A2E2E2g2E2D2"
"oaf","d3A2------g2a2g2F2a2F2------A2a2F2----------A2F2--A2A2----g2A2a2--E2d2------A2--------------"
