"transcriber","alignment"
"B","e4e4e4D4F4e4D4D4C4C4F3D4e4e4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4"
"spice","e4e4--D4--e4d4D4C4b3--------F4F4E4F4e4F4------------------------------"
