"transcriber","alignment"
"Pub","G4F4E4F4E4D4E4F4A4G4F4E4F4E4e4E4G4F4E4F4E4D4C4D4E4F4g4G4F4E4G4F4E4F4E4D4E4F4A4G4F4E4F4E4e4E4G4F4E4F4E4D4C4D4E4F4g4G4F4E4"
"melodia","g4F4e4----D4E4F4g4G4F4E4--E4g4----F4------D4----E4F4--G4--E4C4F4E4----D4E4g4--G4F4E4e4E4e4------------D4----E4F4--G4--E4"
