"transcriber","alignment"
"C","e4F4e4d4C4d4e4d4C4d4C4b3C4e4d4C4b3a3G3a3--b3--"
"spice","e4F4e4d4d4D4D4e4C4D4--b3C4D4--C4b3A3G3G3A3b3b3"
