"transcriber","alignment"
"C","b2b2b2D3D3D3D3b2D3F3D3F3F3F3D3F3D3b2D3D3F3D3F3F3F3D3F3D3F3b2"
"crepe","d3----D3e3A2b2E3C3F3--F3D3d3D3--D3d3D3d3E3D3E3F3E3--F3D3A2--"
