"transcriber","alignment"
"Cons","G4G4G4C4E4D4C4C4C4G3G3C4G4G4G4C4E4D4C4C4C4G3G3C4G4G4C4E4D4C4C4G3G3C4G4G4G4C4C4C4G3"
"tony (note)","C5G4g4C4B3g4C4------------------E4--C4------------------D4b3C4G3--C4a4----C4------"
