"transcriber","alignment"
"A","a3a3a4e4F4C4b3a3a3a4----C4e4F4a3a4e4F4C4b3a3C4b3a3F3"
"madmom","a3a3G4e4B3A3a3a3a3G4e4e4C4e4F4a3--e4E4b3b3a3C4b3b3F3"
