"transcriber","alignment"
"B","G3G3F3F3F3b3A3a3a3G3F3F3F3G3b3A3b3A3G3G3G3G3F3C4C4C4C4A3C4B3"
"tony (note)","G3G3F3----b3A3----G3F3F3--G3b3B3--A3G3a3----F3C4a3d4B3G3b3--"
