"transcriber","alignment"
"B","b2b2b2D3D3D3D3b2D3F3D3F3F3F3D3F3F3F3b2D3D3D3D3D3F3D3F3F3F3D3F3b2"
"stf","b2d3--D3D3A2--b2D3E3--F3D3D3D3A2d3----D3d3D3d3d3e3D3E3F3D3D3A2--"
