"transcriber","alignment"
"C","e4e4G4b4--b4b4--a4G4F4e4C5C5b4a4G4G4F4e4C4b3b3e4e4G4F4F4a4G4G4G4b3e4e4G4F4b4a4F4e4e4"
"oaf","G4a4G4a4a4b4b4b3a4G4F4e4C5--b4a4G4--F4b4--b3--e4g4--F4F4--G4G4--b3E4----F4b4b3a4e4b3"
