"transcriber","alignment"
"Cons","b3A3C4b3A3A3A3A3A3G3G3A3G3G3G3G3G3A3A3A3A3G3G3G3G3G3G3"
"crepe","B3----b3B3A3a3A3a3G3a3--G3--------A3A3A3a3G3G3a3G3----"
