"transcriber","alignment"
"C","d4C4b3C4b3d4d4d4d4d4C4b3C4d4C4d4C4b3C4d4d4d4d4d4d4b3g3g3g3g3g3g3b3d4d4C4b3b3C4d4d4C4b3"
"madmom","--C4D4--b3B3--------C4--C4B3a3--C4B3B3d4B3G3B3D4B3b3a3--------------------------------"
