"transcriber","alignment"
"A","e4e4D4--F4e4D4D4e4D4C4e3e4D4E4F4F4F4F4F4F4F4F4F4F4F4F4F4F4F4e4D4"
"stf","g4e4D4E4F4e4D4C4----C4b3A3D4E4F4E4F4E4F4E4F4----------------e4--"
