"transcriber","alignment"
"C","d4C4b3C4b3d4d4d4d4d4C4b3C4d4C4d4C4b3C4d4d4d4d4d4d4b3g3g3g3g3g3g3b3d4d4C4b3b3C4d4d4C4b3"
"ss-pnn","d4A3--C4--d4d4C4B3a3C4----d4B3d4C4--C4d4d4d4d4d4B3----------------d4d4B3--------------"
