"transcriber","alignment"
"Cons","A3A3A3----------A3--A3d4E4--A4F4G4A4A4--F4------------------D4C4--A3G3--C4A3G3G3--"
"madmom","A4b3A3b3b4b3b4b3A3A4A3d4C4F4A4a4G4g4F4g4F4g4a4B4b4a4F4g4F4e4D4d4b3A3A4a3C4A3a4a3a4"
