"transcriber","alignment"
"A","A3C4C4A3C4A3C4C4C4A3A3C4C4C4C4A3C4C4A3C4C4C4A3C4C4C4C4A3C4C4A3C4C4A3C4C4A3C4C4C4A3C4C4C4C4A3"
"tony (frame)","A3----A3C4A3C4C4d4A3A3C4C4C4--A3C4----------------------------------------------------------"
