"transcriber","alignment"
"A","B3b3--B3--b3A3A3A3A3A3G3G3A3G3G3G3G3G3A3A3A3A3G3G3G3G3G3"
"madmom","a3C4A3B3A3b3A3a3a3b3A3a3b3A3b3A3G3----A3a3a3a3a3G3G3G3G3"
