"transcriber","alignment"
"C","b3B3B3C4D4b3C4b3b3D4D4b3b3D4D4b3b3b3C4C4C4D4b3C4b3b3C4D4b3b3D4D4b3b3D4D4D4D4D4b3C4b3b3D4"
"oaf","d4------D4b3A3b3A3d4--b3A3B3D4A3B3b3C4B3----b3--------D4B3b3d4D4b3--------------C4B3----"
