"transcriber","alignment"
"A","a3C4d4e4e4e4e4F4e4e4F4e4e4F4e4D4d4C4d4e4F4e4e4e4e4F4e4d4C4d4e4e4e4e4F4d4e4e4F4d4e4e4F4e4d4B3d4"
"oaf","--C4--e4C4E4E4E4E4e4E4----F4----d4C4E4E4E4--------F4e4d4--d4e4E4e4e4E4--e4--F4d4--------d4--d4"
