"transcriber","alignment"
"Cons","e4e4e4e4b3e4e4G4F4e4G4F4e4e4e4b3e4e4e4F4e4C4b3e4e4G4F4e4e4b3e4e4e4F4e4C4b3e4e4G4F4e4e4e4b3D4C4C4C4b3D4C4C4C4b3D4C4C4C4b3D4C4C4C4b3"
"oaf","e4e4D4g4--e4----F4E4----e4e4--b3e4g4e4------b3e4B3--------b3e4E4e4------b3----------------D4C4B3----D4C4B3d4----C4B3d4----C4B3----"
