"transcriber","alignment"
"A","E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3E3B2B2E3"
"oaf","E3E3F3F3E3E3D3E3E3E3E3E3E3E3E3E3e3E3------------------------------------------------------------------------------------B2----"
