"transcriber","alignment"
"A","B2a3a3E3d3d3d3e3e3g3g3e3d3B2B2E3E3g3E3g3e3d3d3e3e3g3B2E3"
"crepe","--a3--E3----------g3D3--------E3--------e3------------E3"
