"transcriber","alignment"
"A","B3D4D4D4D4B3d4b3B3D4D4B3C4D4D4B3C4B3D4D4D4D4b3C4A3B3G3D4D4b3B3D4D4b3B3B3D4D4D4D4B3d4d4"
"spice","--D4------B3--b3B3b3D4A3--D4A3B3d4--D4b3B3--b3C4--B3b3D4B3b3d4D4----B3C4--------B3b3d4"
