"transcriber","alignment"
"Cons","g4g4g4g4E4d4g4g4g4g4E4d4g4g4g4g4E4d4g4g4g4g4g4E4d4g4g4g4g4g4g4E4d4g4g4g4g4g4g4g4E4d4g4g4g4g4E4d4"
"oaf","g4D4g4g4----g4D4g4A4D4--g4g4------d4F4e4g4A4----d4B3F4g4--------d4g4A4g4----------d4------------"
